time,CHN1,CHN2
 3.810000e-05,  5.512515e-03, -1.634625e-03
 3.815000e-05,  6.075015e-03,  7.115375e-03
 3.820000e-05,  5.762515e-03,  6.490375e-03
 3.825000e-05,  5.387515e-03, -6.971250e-04
 3.830000e-05,  5.575015e-03, -6.971250e-04
 3.835000e-05,  5.137515e-03,  5.865375e-03
 3.840000e-05,  5.450015e-03, -3.846250e-04
 3.845000e-05,  4.950015e-03,  5.240375e-03
 3.850000e-05,  4.700015e-03,  5.865375e-03
 3.855000e-05,  5.262515e-03, -3.846250e-04
 3.860000e-05,  4.387515e-03,  6.802875e-03
 3.865000e-05,  5.075015e-03, -3.846250e-04
 3.870000e-05,  4.075015e-03,  6.802875e-03
 3.875000e-05,  4.825015e-03, -3.846250e-04
 3.880000e-05,  3.950015e-03,  6.490375e-03
 3.885000e-05,  4.575015e-03, -7.212500e-05
 3.890000e-05,  4.575015e-03,  7.115375e-03
 3.895000e-05,  3.575015e-03, -1.634625e-03
 3.900000e-05,  4.137515e-03,  6.802875e-03
 3.905000e-05,  3.325015e-03, -3.846250e-04
 3.910000e-05,  3.950015e-03, -7.212500e-05
 3.915000e-05,  3.137515e-03,  7.115375e-03
 3.920000e-05,  3.637515e-03,  5.528750e-04
 3.925000e-05,  2.825015e-03,  6.490375e-03
 3.930000e-05,  3.262515e-03,  2.403750e-04
 3.935000e-05,  2.637515e-03,  8.365375e-03
 3.940000e-05,  2.450015e-03,  7.740375e-03
 3.945000e-05,  2.887515e-03,  8.653750e-04
 3.950000e-05,  2.575015e-03,  2.403750e-04
 3.955000e-05,  2.075015e-03,  8.052875e-03
 3.960000e-05,  2.450015e-03,  7.115375e-03
 3.965000e-05,  1.637515e-03,  2.403750e-04
 3.970000e-05,  2.262515e-03,  2.403750e-04
 3.975000e-05,  1.512515e-03,  7.427875e-03
 3.980000e-05,  1.825015e-03,  8.365375e-03
 3.985000e-05,  1.200015e-03,  1.490375e-03
 3.990000e-05,  1.450015e-03,  7.740375e-03
 3.995000e-05,  1.012515e-03,  1.490375e-03
 4.000000e-05,  1.262515e-03,  1.177875e-03
 4.005000e-05,  7.000150e-04,  6.802875e-03
 4.010000e-05,  1.075015e-03,  1.490375e-03
 4.015000e-05,  3.250150e-04,  7.740375e-03
 4.020000e-05,  6.375150e-04,  5.528750e-04
 4.025000e-05, -1.124850e-04,  6.177875e-03
 4.030000e-05,  2.625150e-04,  1.177875e-03
 4.035000e-05, -4.249850e-04,  6.802875e-03
 4.040000e-05,  1.251500e-05,  7.115375e-03
 4.045000e-05, -7.374850e-04,  2.403750e-04
 4.050000e-05, -2.999850e-04,  6.490375e-03
 4.055000e-05, -9.874850e-04,  5.528750e-04
 4.060000e-05, -4.874850e-04,  6.490375e-03
 4.065000e-05, -1.237485e-03,  2.403750e-04
 4.070000e-05, -9.249850e-04,  5.865375e-03
 4.075000e-05, -1.424985e-03,  8.653750e-04
 4.080000e-05, -1.299985e-03, -3.846250e-04
 4.085000e-05, -1.862485e-03,  7.740375e-03
 4.090000e-05, -1.612485e-03,  5.865375e-03
 4.095000e-05, -2.112485e-03,  2.403750e-04
 4.100000e-05, -1.862485e-03, -6.971250e-04
 4.105000e-05, -2.424985e-03,  6.177875e-03
 4.110000e-05, -1.987485e-03, -7.212500e-05
 4.115000e-05, -2.862485e-03,  5.552875e-03
 4.120000e-05, -2.112485e-03, -6.971250e-04
 4.125000e-05, -2.987485e-03,  5.240375e-03
 4.130000e-05, -2.674985e-03, -1.009625e-03
 4.135000e-05, -3.487485e-03,  5.552875e-03
 4.140000e-05, -3.549985e-03,  5.865375e-03
 4.145000e-05, -2.799985e-03, -1.009625e-03
 4.150000e-05, -3.049985e-03, -1.322125e-03
 4.155000e-05, -3.737485e-03,  5.865375e-03
 4.160000e-05, -3.799985e-03, -1.947125e-03
 4.165000e-05, -3.299985e-03,  5.552875e-03
 4.170000e-05, -3.487485e-03, -1.009625e-03
 4.175000e-05, -4.049985e-03,  5.240375e-03
 4.180000e-05, -3.674985e-03,  4.927875e-03
 4.185000e-05, -4.237485e-03, -2.259625e-03
 4.190000e-05, -3.737485e-03,  3.990375e-03
 4.195000e-05, -4.237485e-03, -2.572125e-03
 4.200000e-05, -3.862485e-03,  3.365375e-03
 4.205000e-05, -4.362485e-03, -3.197125e-03
 4.210000e-05, -3.924985e-03,  3.677875e-03
 4.215000e-05, -4.487485e-03, -2.884625e-03
 4.220000e-05, -3.987485e-03,  3.365375e-03
 4.225000e-05, -4.612485e-03, -3.509625e-03
 4.230000e-05, -4.112485e-03,  2.740375e-03
 4.235000e-05, -4.612485e-03, -3.197125e-03
 4.240000e-05, -4.112485e-03, -4.134625e-03
 4.245000e-05, -4.549985e-03,  3.365375e-03
 4.250000e-05, -4.049985e-03,  2.740375e-03
 4.255000e-05, -4.737485e-03, -4.447125e-03
 4.260000e-05, -4.737485e-03, -4.134625e-03
 4.265000e-05, -4.049985e-03,  3.052875e-03
 4.270000e-05, -3.987485e-03, -4.134625e-03
 4.275000e-05, -4.549985e-03,  1.490375e-03
 4.280000e-05, -4.487485e-03, -5.384625e-03
 4.285000e-05, -3.799985e-03,  1.802875e-03
 4.290000e-05, -4.299985e-03,  1.490375e-03
 4.295000e-05, -3.737485e-03, -6.009625e-03
 4.300000e-05, -4.237485e-03,  1.177875e-03
 4.305000e-05, -3.549985e-03, -5.384625e-03
 4.310000e-05, -4.049985e-03,  5.528750e-04
 4.315000e-05, -3.549985e-03, -5.384625e-03
 4.320000e-05, -3.924985e-03,  8.653750e-04
 4.325000e-05, -3.362485e-03, -5.072125e-03
 4.330000e-05, -3.737485e-03, -6.322125e-03
 4.335000e-05, -3.112485e-03,  1.177875e-03
 4.340000e-05, -3.487485e-03, -5.072125e-03
 4.345000e-05, -2.987485e-03,  2.403750e-04
 4.350000e-05, -3.237485e-03, -5.384625e-03
 4.355000e-05, -2.737485e-03, -7.212500e-05
 4.360000e-05, -3.237485e-03, -7.212500e-05
 4.365000e-05, -2.299985e-03, -6.322125e-03
 4.370000e-05, -3.112485e-03, -7.212500e-05
 4.375000e-05, -2.299985e-03, -6.009625e-03
 4.380000e-05, -2.612485e-03,  2.403750e-04
 4.385000e-05, -1.862485e-03, -6.322125e-03
 4.390000e-05, -2.362485e-03, -6.322125e-03
 4.395000e-05, -1.549985e-03,  8.653750e-04
 4.400000e-05, -2.049985e-03, -3.846250e-04
 4.405000e-05, -1.487485e-03, -6.634625e-03
 4.410000e-05, -1.737485e-03, -7.212500e-05
 4.415000e-05, -1.362485e-03, -6.322125e-03
 4.420000e-05, -1.549985e-03, -7.572125e-03
 4.425000e-05, -9.874850e-04, -3.846250e-04
 4.430000e-05, -1.362485e-03,  5.528750e-04
 4.435000e-05, -5.499850e-04, -6.634625e-03
 4.440000e-05, -1.112485e-03, -1.009625e-03
 4.445000e-05, -4.874850e-04, -6.947125e-03
 4.450000e-05, -6.124850e-04, -6.947125e-03
 4.455000e-05, -1.749850e-04, -1.322125e-03
 4.460000e-05, -5.499850e-04,  5.528750e-04
 4.465000e-05,  3.250150e-04, -6.322125e-03
 4.470000e-05, -2.374850e-04, -1.009625e-03
 4.475000e-05,  3.875150e-04, -6.322125e-03
 4.480000e-05,  2.000150e-04, -6.947125e-03
 4.485000e-05,  8.250150e-04, -6.971250e-04
 4.490000e-05,  3.875150e-04, -1.009625e-03
 4.495000e-05,  1.200015e-03, -6.947125e-03
 4.500000e-05,  6.375150e-04,  5.528750e-04
 4.505000e-05,  1.575015e-03, -7.884625e-03
 4.510000e-05,  1.012515e-03,  2.403750e-04
 4.515000e-05,  1.887515e-03, -6.322125e-03
 4.520000e-05,  1.387515e-03, -6.322125e-03
 4.525000e-05,  2.012515e-03,  2.403750e-04
 4.530000e-05,  1.700015e-03,  2.403750e-04
 4.535000e-05,  2.325015e-03, -6.947125e-03
 4.540000e-05,  2.012515e-03, -6.634625e-03
 4.545000e-05,  2.762515e-03, -3.846250e-04
 4.550000e-05,  2.825015e-03, -7.884625e-03
 4.555000e-05,  2.387515e-03,  5.528750e-04
 4.560000e-05,  2.700015e-03, -7.212500e-05
 4.565000e-05,  3.200015e-03, -6.009625e-03
 4.570000e-05,  2.950015e-03,  5.528750e-04
 4.575000e-05,  3.575015e-03, -5.697125e-03
 4.580000e-05,  2.950015e-03,  1.177875e-03
 4.585000e-05,  3.887515e-03, -5.384625e-03
 4.590000e-05,  3.325015e-03,  8.653750e-04
 4.595000e-05,  4.075015e-03, -5.697125e-03
 4.600000e-05,  3.762515e-03, -5.384625e-03
 4.605000e-05,  4.325015e-03,  5.528750e-04
 4.610000e-05,  3.950015e-03,  1.177875e-03
 4.615000e-05,  4.825015e-03, -6.009625e-03
 4.620000e-05,  4.950015e-03, -6.009625e-03
 4.625000e-05,  4.325015e-03,  1.177875e-03
 4.630000e-05,  4.637515e-03, -5.072125e-03
 4.635000e-05,  5.137515e-03,  1.802875e-03
 4.640000e-05,  4.637515e-03,  2.115375e-03
 4.645000e-05,  5.387515e-03, -4.759625e-03
 4.650000e-05,  4.887515e-03,  3.052875e-03
 4.655000e-05,  5.637515e-03, -4.447125e-03
 4.660000e-05,  5.200015e-03,  3.052875e-03
 4.665000e-05,  5.825015e-03, -4.134625e-03
 4.670000e-05,  5.387515e-03, -3.822125e-03
 4.675000e-05,  5.950015e-03,  3.052875e-03
 4.680000e-05,  5.575015e-03, -4.447125e-03
 4.685000e-05,  6.200015e-03,  2.115375e-03
 4.690000e-05,  5.762515e-03, -3.197125e-03
 4.695000e-05,  6.262515e-03,  4.615375e-03
 4.700000e-05,  5.887515e-03,  3.677875e-03
 4.705000e-05,  6.387515e-03, -3.509625e-03
 4.710000e-05,  5.825015e-03, -2.572125e-03
 4.715000e-05,  6.575015e-03,  5.240375e-03
 4.720000e-05,  6.512515e-03, -2.884625e-03
 4.725000e-05,  6.012515e-03,  3.365375e-03
 4.730000e-05,  6.575015e-03,  3.677875e-03
 4.735000e-05,  6.012515e-03, -1.947125e-03
 4.740000e-05,  6.575015e-03,  4.302875e-03
 4.745000e-05,  6.137515e-03, -2.259625e-03
 4.750000e-05,  6.700015e-03, -2.259625e-03
 4.755000e-05,  6.012515e-03,  3.990375e-03
 4.760000e-05,  6.700015e-03, -1.947125e-03
 4.765000e-05,  5.950015e-03,  4.302875e-03
 4.770000e-05,  6.512515e-03,  4.927875e-03
 4.775000e-05,  5.950015e-03, -2.884625e-03
 4.780000e-05,  5.887515e-03, -1.009625e-03
 4.785000e-05,  6.512515e-03,  6.490375e-03
 4.790000e-05,  6.387515e-03,  5.552875e-03
 4.795000e-05,  5.700015e-03, -6.971250e-04
 4.800000e-05,  6.200015e-03,  4.927875e-03
 4.805000e-05,  5.637515e-03, -1.947125e-03
 4.810000e-05,  5.950015e-03, -1.322125e-03
 4.815000e-05,  5.575015e-03,  5.240375e-03
 4.820000e-05,  5.762515e-03, -7.212500e-05
 4.825000e-05,  5.262515e-03,  6.177875e-03
 4.830000e-05,  5.887515e-03, -6.971250e-04
 4.835000e-05,  5.012515e-03,  5.865375e-03
 4.840000e-05,  5.637515e-03,  6.490375e-03
 4.845000e-05,  4.825015e-03,  5.528750e-04
 4.850000e-05,  5.262515e-03,  5.865375e-03
 4.855000e-05,  4.762515e-03, -7.212500e-05
 4.860000e-05,  5.075015e-03, -3.846250e-04
 4.865000e-05,  4.450015e-03,  7.427875e-03
 4.870000e-05,  4.762515e-03,  7.115375e-03
 4.875000e-05,  4.200015e-03, -7.212500e-05
 4.880000e-05,  4.512515e-03, -7.212500e-05
 4.885000e-05,  4.012515e-03,  6.490375e-03
 4.890000e-05,  4.450015e-03,  7.740375e-03
 4.895000e-05,  3.637515e-03,  1.177875e-03
 4.900000e-05,  4.200015e-03,  7.115375e-03
 4.905000e-05,  3.387515e-03,  2.403750e-04
 4.910000e-05,  3.825015e-03,  7.115375e-03
 4.915000e-05,  3.200015e-03,  1.177875e-03
 4.920000e-05,  3.575015e-03,  7.115375e-03
 4.925000e-05,  2.887515e-03,  8.653750e-04
 4.930000e-05,  2.700015e-03,  8.052875e-03
 4.935000e-05,  3.262515e-03,  8.653750e-04
 4.940000e-05,  2.950015e-03,  7.115375e-03
 4.945000e-05,  2.325015e-03,  8.653750e-04
 4.950000e-05,  2.825015e-03,  8.653750e-04
 4.955000e-05,  1.950015e-03,  8.677875e-03
 4.960000e-05,  2.575015e-03,  6.802875e-03
 4.965000e-05,  1.762515e-03,  1.177875e-03
 4.970000e-05,  2.137515e-03,  1.490375e-03
 4.975000e-05,  1.512515e-03,  8.052875e-03
 4.980000e-05,  1.762515e-03,  1.177875e-03
 4.985000e-05,  1.262515e-03,  7.740375e-03
 4.990000e-05,  1.450015e-03,  7.115375e-03
 4.995000e-05,  1.012515e-03,  1.490375e-03
 5.000000e-05,  1.200015e-03,  1.490375e-03
 5.005000e-05,  7.000150e-04,  7.115375e-03
 5.010000e-05,  1.012515e-03,  8.677875e-03
 5.015000e-05,  3.250150e-04,  5.528750e-04
 5.020000e-05,  5.125150e-04,  1.802875e-03
 5.025000e-05,  7.501500e-05,  7.427875e-03
 5.030000e-05,  3.875150e-04,  8.052875e-03
 5.035000e-05, -5.499850e-04,  2.403750e-04
 5.040000e-05,  2.625150e-04,  5.528750e-04
 5.045000e-05, -7.374850e-04,  7.740375e-03
 5.050000e-05, -1.124850e-04,  8.990375e-03
 5.055000e-05, -9.874850e-04,  5.528750e-04
 5.060000e-05, -6.124850e-04,  5.528750e-04
 5.065000e-05, -1.237485e-03,  6.802875e-03
 5.070000e-05, -9.249850e-04,  8.653750e-04
 5.075000e-05, -1.612485e-03,  6.490375e-03
 5.080000e-05, -1.174985e-03,  6.802875e-03
 5.085000e-05, -1.987485e-03,  8.653750e-04
 5.090000e-05, -1.487485e-03, -3.846250e-04
 5.095000e-05, -2.237485e-03,  6.802875e-03
 5.100000e-05, -1.737485e-03,  6.802875e-03
 5.105000e-05, -2.424985e-03,  2.403750e-04
 5.110000e-05, -2.049985e-03,  5.528750e-04
 5.115000e-05, -2.612485e-03,  7.115375e-03
 5.120000e-05, -2.237485e-03,  5.865375e-03
 5.125000e-05, -2.862485e-03, -3.846250e-04
 5.130000e-05, -2.612485e-03,  5.865375e-03
 5.135000e-05, -3.112485e-03, -7.212500e-05
 5.140000e-05, -2.737485e-03,  4.927875e-03
 5.145000e-05, -3.424985e-03, -1.634625e-03
 5.150000e-05, -3.049985e-03, -6.971250e-04
 5.155000e-05, -3.612485e-03,  6.177875e-03
 5.160000e-05, -3.362485e-03,  4.927875e-03
 5.165000e-05, -3.799985e-03, -1.634625e-03
 5.170000e-05, -3.424985e-03, -1.947125e-03
 5.175000e-05, -4.049985e-03,  6.177875e-03
 5.180000e-05, -3.549985e-03, -1.322125e-03
 5.185000e-05, -4.362485e-03,  4.927875e-03
 5.190000e-05, -3.612485e-03, -1.634625e-03
 5.195000e-05, -4.174985e-03,  4.302875e-03
 5.200000e-05, -4.424985e-03,  5.865375e-03
 5.205000e-05, -3.799985e-03, -2.572125e-03
 5.210000e-05, -4.549985e-03,  4.615375e-03
 5.215000e-05, -3.924985e-03, -3.197125e-03
 5.220000e-05, -4.049985e-03, -2.259625e-03
 5.225000e-05, -4.487485e-03,  3.990375e-03
 5.230000e-05, -4.112485e-03,  3.990375e-03
 5.235000e-05, -4.674985e-03, -2.259625e-03
 5.240000e-05, -4.112485e-03,  3.365375e-03
 5.245000e-05, -4.487485e-03, -2.572125e-03
 5.250000e-05, -3.987485e-03, -3.509625e-03
 5.255000e-05, -4.612485e-03,  3.677875e-03
 5.260000e-05, -4.049985e-03,  2.427875e-03
 5.265000e-05, -4.549985e-03, -3.197125e-03
 5.270000e-05, -4.424985e-03, -3.509625e-03
 5.275000e-05, -4.049985e-03,  2.740375e-03
 5.280000e-05, -4.487485e-03, -4.134625e-03
 5.285000e-05, -3.737485e-03,  2.115375e-03
 5.290000e-05, -4.487485e-03, -4.759625e-03
 5.295000e-05, -3.674985e-03,  3.052875e-03
 5.300000e-05, -4.299985e-03, -4.759625e-03
 5.305000e-05, -3.612485e-03,  2.115375e-03
 5.310000e-05, -4.049985e-03,  1.490375e-03
 5.315000e-05, -3.487485e-03, -4.134625e-03
 5.320000e-05, -3.924985e-03,  1.177875e-03
 5.325000e-05, -3.299985e-03, -4.759625e-03
 5.330000e-05, -3.674985e-03,  8.653750e-04
 5.335000e-05, -2.987485e-03, -4.759625e-03
 5.340000e-05, -3.612485e-03, -5.072125e-03
 5.345000e-05, -2.862485e-03,  2.427875e-03
 5.350000e-05, -3.299985e-03,  1.177875e-03
 5.355000e-05, -2.674985e-03, -5.072125e-03
 5.360000e-05, -3.112485e-03, -6.322125e-03
 5.365000e-05, -2.487485e-03,  1.490375e-03
 5.370000e-05, -2.862485e-03, -3.846250e-04
 5.375000e-05, -2.299985e-03, -6.634625e-03
 5.380000e-05, -2.612485e-03,  5.528750e-04
 5.385000e-05, -2.049985e-03, -5.697125e-03
 5.390000e-05, -2.362485e-03, -7.212500e-05
 5.395000e-05, -1.799985e-03, -6.322125e-03
 5.400000e-05, -1.549985e-03, -6.634625e-03
 5.405000e-05, -2.112485e-03, -3.846250e-04
 5.410000e-05, -1.737485e-03, -3.846250e-04
 5.415000e-05, -1.299985e-03, -6.634625e-03
 5.420000e-05, -1.612485e-03, -6.947125e-03
 5.425000e-05, -9.249850e-04,  8.653750e-04
 5.430000e-05, -1.424985e-03, -7.212500e-05
 5.435000e-05, -5.499850e-04, -6.322125e-03
 5.440000e-05, -1.049985e-03, -5.697125e-03
 5.445000e-05, -4.874850e-04, -7.212500e-05
 5.450000e-05, -7.999850e-04, -7.212500e-05
 5.455000e-05,  7.501500e-05, -7.259625e-03
 5.460000e-05, -4.249850e-04, -7.212500e-05
 5.465000e-05,  2.000150e-04, -6.634625e-03
 5.470000e-05, -1.124850e-04, -6.634625e-03
 5.475000e-05,  5.125150e-04, -3.846250e-04
 5.480000e-05,  7.501500e-05,  5.528750e-04
 5.485000e-05,  9.500150e-04, -6.009625e-03
 5.490000e-05,  4.500150e-04, -6.009625e-03
 5.495000e-05,  1.137515e-03, -3.846250e-04
 5.500000e-05,  7.000150e-04,  2.403750e-04
 5.505000e-05,  1.450015e-03, -6.634625e-03
 5.510000e-05,  9.500150e-04, -5.697125e-03
 5.515000e-05,  1.762515e-03,  5.528750e-04
 5.520000e-05,  1.387515e-03, -3.846250e-04
 5.525000e-05,  2.137515e-03, -6.322125e-03
 5.530000e-05,  1.575015e-03,  8.653750e-04
 5.535000e-05,  2.575015e-03, -6.322125e-03
 5.540000e-05,  2.012515e-03, -7.572125e-03
 5.545000e-05,  2.762515e-03,  2.403750e-04
 5.550000e-05,  2.325015e-03, -5.697125e-03
 5.555000e-05,  3.012515e-03, -3.846250e-04
 5.560000e-05,  2.575015e-03, -5.697125e-03
 5.565000e-05,  3.137515e-03,  8.653750e-04
 5.570000e-05,  2.950015e-03,  5.528750e-04
 5.575000e-05,  3.450015e-03, -6.322125e-03
 5.580000e-05,  3.200015e-03, -6.322125e-03
 5.585000e-05,  3.825015e-03,  5.528750e-04
 5.590000e-05,  3.387515e-03, -6.009625e-03
 5.595000e-05,  4.137515e-03,  8.653750e-04
 5.600000e-05,  3.825015e-03, -5.697125e-03
 5.605000e-05,  4.387515e-03,  1.802875e-03
 5.610000e-05,  3.950015e-03, -5.384625e-03
 5.615000e-05,  4.637515e-03,  8.653750e-04
 5.620000e-05,  4.325015e-03, -4.447125e-03
 5.625000e-05,  4.950015e-03,  8.653750e-04
 5.630000e-05,  4.450015e-03,  1.802875e-03
 5.635000e-05,  5.137515e-03, -4.447125e-03
 5.640000e-05,  4.762515e-03,  1.177875e-03
 5.645000e-05,  5.262515e-03, -3.822125e-03
 5.650000e-05,  4.825015e-03, -4.134625e-03
 5.655000e-05,  5.637515e-03,  3.052875e-03
 5.660000e-05,  5.200015e-03, -4.134625e-03
 5.665000e-05,  5.762515e-03,  1.490375e-03
 5.670000e-05,  5.387515e-03, -3.822125e-03
 5.675000e-05,  6.262515e-03,  2.740375e-03
 5.680000e-05,  5.512515e-03, -3.822125e-03
 5.685000e-05,  6.262515e-03,  2.740375e-03
 5.690000e-05,  6.262515e-03,  3.677875e-03
 5.695000e-05,  5.762515e-03, -3.509625e-03
 5.700000e-05,  5.700015e-03, -3.509625e-03
 5.705000e-05,  6.512515e-03,  3.052875e-03
 5.710000e-05,  5.887515e-03, -3.197125e-03
 5.715000e-05,  6.512515e-03,  3.677875e-03
 5.720000e-05,  6.075015e-03,  2.740375e-03
 5.725000e-05,  6.575015e-03, -4.134625e-03
 5.730000e-05,  6.637515e-03, -2.572125e-03
 5.735000e-05,  5.825015e-03,  4.302875e-03
 5.740000e-05,  6.512515e-03,  3.677875e-03
 5.745000e-05,  6.137515e-03, -2.259625e-03
 5.750000e-05,  6.637515e-03, -1.634625e-03
 5.755000e-05,  6.012515e-03,  4.927875e-03
 5.760000e-05,  6.700015e-03, -1.947125e-03
 5.765000e-05,  6.012515e-03,  4.302875e-03
 5.770000e-05,  6.450015e-03,  4.302875e-03
 5.775000e-05,  5.950015e-03, -2.572125e-03
 5.780000e-05,  6.450015e-03, -1.634625e-03
 5.785000e-05,  5.700015e-03,  6.490375e-03
 5.790000e-05,  6.325015e-03, -2.259625e-03
 5.795000e-05,  5.637515e-03,  6.490375e-03
 5.800000e-05,  6.200015e-03,  5.240375e-03
 5.805000e-05,  5.575015e-03, -2.259625e-03
 5.810000e-05,  6.075015e-03, -1.947125e-03
 5.815000e-05,  5.450015e-03,  6.177875e-03
 5.820000e-05,  5.262515e-03, -3.846250e-04
 5.825000e-05,  5.825015e-03,  6.177875e-03
 5.830000e-05,  5.637515e-03,  6.802875e-03
 5.835000e-05,  5.200015e-03, -1.009625e-03
 5.840000e-05,  4.825015e-03,  6.177875e-03
 5.845000e-05,  5.450015e-03,  2.403750e-04
 5.850000e-05,  5.200015e-03,  6.802875e-03
 5.855000e-05,  4.700015e-03, -7.212500e-05
 5.860000e-05,  5.075015e-03, -3.846250e-04
 5.865000e-05,  4.450015e-03,  6.802875e-03
 5.870000e-05,  4.825015e-03,  2.403750e-04
 5.875000e-05,  4.200015e-03,  5.865375e-03
 5.880000e-05,  4.637515e-03,  6.802875e-03
 5.885000e-05,  3.950015e-03,  5.528750e-04
 5.890000e-05,  4.387515e-03,  6.802875e-03
 5.895000e-05,  3.762515e-03,  5.528750e-04
 5.900000e-05,  4.200015e-03,  8.653750e-04
 5.905000e-05,  3.387515e-03,  7.427875e-03
 5.910000e-05,  3.825015e-03,  7.115375e-03
 5.915000e-05,  3.075015e-03,  1.177875e-03
 5.920000e-05,  3.637515e-03,  1.802875e-03
 5.925000e-05,  2.762515e-03,  7.427875e-03
 5.930000e-05,  3.262515e-03,  1.177875e-03
 5.935000e-05,  2.450015e-03,  7.427875e-03
 5.940000e-05,  3.012515e-03,  1.177875e-03
 5.945000e-05,  2.387515e-03,  8.990375e-03
 5.950000e-05,  2.762515e-03,  7.427875e-03
 5.955000e-05,  2.075015e-03,  2.115375e-03
 5.960000e-05,  2.450015e-03,  2.115375e-03
 5.965000e-05,  1.700015e-03,  7.115375e-03
 5.970000e-05,  2.200015e-03,  6.802875e-03
 5.975000e-05,  1.512515e-03,  8.653750e-04
 5.980000e-05,  1.887515e-03,  1.177875e-03
 5.985000e-05,  1.137515e-03,  8.365375e-03
 5.990000e-05,  1.512515e-03,  1.177875e-03
 5.995000e-05,  1.012515e-03,  7.115375e-03
 6.000000e-05,  1.200015e-03, -7.212500e-05
 6.005000e-05,  5.750150e-04,  6.802875e-03
 6.010000e-05,  8.250150e-04,  7.115375e-03
 6.015000e-05,  3.250150e-04,  1.802875e-03
 6.020000e-05,  6.375150e-04,  8.653750e-04
 6.025000e-05,  1.251500e-05,  7.115375e-03
 6.030000e-05,  4.500150e-04,  1.177875e-03
 6.035000e-05, -2.374850e-04,  8.052875e-03
 6.040000e-05, -4.998500e-05,  7.740375e-03
 6.045000e-05, -4.874850e-04,  1.177875e-03
 6.050000e-05, -3.624850e-04,  2.403750e-04
 6.055000e-05, -1.049985e-03,  7.740375e-03
 6.060000e-05, -4.249850e-04,  7.427875e-03
 6.065000e-05, -1.299985e-03, -7.212500e-05
 6.070000e-05, -8.624850e-04,  6.490375e-03
 6.075000e-05, -1.612485e-03,  2.403750e-04
 6.080000e-05, -1.112485e-03,  8.653750e-04
 6.085000e-05, -1.924985e-03,  6.802875e-03
 6.090000e-05, -1.424985e-03,  5.528750e-04
 6.095000e-05, -2.112485e-03,  6.490375e-03
 6.100000e-05, -1.799985e-03,  8.653750e-04
 6.105000e-05, -2.424985e-03,  5.865375e-03
 6.110000e-05, -2.112485e-03, -7.212500e-05
 6.115000e-05, -2.674985e-03,  6.490375e-03
 6.120000e-05, -2.487485e-03, -3.846250e-04
 6.125000e-05, -2.924985e-03,  6.177875e-03
 6.130000e-05, -3.112485e-03,  6.490375e-03
 6.135000e-05, -2.549985e-03, -7.212500e-05
 6.140000e-05, -2.799985e-03, -1.009625e-03
 6.145000e-05, -3.362485e-03,  5.865375e-03
 6.150000e-05, -3.674985e-03, -6.971250e-04
 6.155000e-05, -2.987485e-03,  6.490375e-03
 6.160000e-05, -3.737485e-03,  5.552875e-03
 6.165000e-05, -3.299985e-03, -2.884625e-03
 6.170000e-05, -3.299985e-03,  6.490375e-03
 6.175000e-05, -3.987485e-03, -1.322125e-03
 6.180000e-05, -3.549985e-03,  5.240375e-03
 6.185000e-05, -4.174985e-03, -1.947125e-03
 6.190000e-05, -3.737485e-03,  4.927875e-03
 6.195000e-05, -4.299985e-03, -2.259625e-03
 6.200000e-05, -3.737485e-03,  4.302875e-03
 6.205000e-05, -4.612485e-03, -1.947125e-03
 6.210000e-05, -3.924985e-03, -2.572125e-03
 6.215000e-05, -4.487485e-03,  3.990375e-03
 6.220000e-05, -4.487485e-03, -3.197125e-03
 6.225000e-05, -3.987485e-03,  3.990375e-03
 6.230000e-05, -4.612485e-03,  3.990375e-03
 6.235000e-05, -4.049985e-03, -3.197125e-03
 6.240000e-05, -4.612485e-03,  3.365375e-03
 6.245000e-05, -4.174985e-03, -3.509625e-03
 6.250000e-05, -4.112485e-03,  2.740375e-03
 6.255000e-05, -4.549985e-03, -2.884625e-03
 6.260000e-05, -4.549985e-03,  3.365375e-03
 6.265000e-05, -3.924985e-03, -3.197125e-03
 6.270000e-05, -4.549985e-03,  3.365375e-03
 6.275000e-05, -3.924985e-03, -2.884625e-03
 6.280000e-05, -4.424985e-03, -3.822125e-03
 6.285000e-05, -3.862485e-03,  2.115375e-03
 6.290000e-05, -4.299985e-03,  2.427875e-03
 6.295000e-05, -3.799985e-03, -5.072125e-03
 6.300000e-05, -4.174985e-03, -3.822125e-03
 6.305000e-05, -3.612485e-03,  2.427875e-03
 6.310000e-05, -4.237485e-03,  2.115375e-03
 6.315000e-05, -3.362485e-03, -4.447125e-03
 6.320000e-05, -3.862485e-03,  2.115375e-03
 6.325000e-05, -3.362485e-03, -5.384625e-03
 6.330000e-05, -3.737485e-03, -4.759625e-03
 6.335000e-05, -3.049985e-03,  1.490375e-03
 6.340000e-05, -3.549985e-03,  1.177875e-03
 6.345000e-05, -2.987485e-03, -4.759625e-03
 6.350000e-05, -3.299985e-03, -5.384625e-03
 6.355000e-05, -2.737485e-03,  1.177875e-03
 6.360000e-05, -2.924985e-03, -5.384625e-03
 6.365000e-05, -2.487485e-03,  5.528750e-04
 6.370000e-05, -2.799985e-03,  1.177875e-03
 6.375000e-05, -2.299985e-03, -5.697125e-03
 6.380000e-05, -2.612485e-03, -7.212500e-05
 6.385000e-05, -2.049985e-03, -7.259625e-03
 6.390000e-05, -2.362485e-03, -6.009625e-03
 6.395000e-05, -1.737485e-03,  2.403750e-04
